"","first_offense_date","current_offense_date","offenses_within_30","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","sex","is_misdem","recid_corr","recid_violent_corr","custody_days_jail","custody_days_jail_viol","jail_sentences","jail_sentences_viol","custody_days_prison","prison_sentences","custody_days_prison_viol","prison_sentences_viol","race_black","race_white","race_hispanic","race_asian","race_native","is_married","is_divorced","is_widowed","is_separated","is_sig_other","is_marit_unknown","crim_inv_arrest","crim_inv_charge","vio_hist","history_noncomp","uid"
"1909",2014-11-14,2014-11-14,2,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2608_2014-11-17"
"1910",2011-01-13,2013-02-26,3,4,21,1,22,20,0,1,0,0,0,0,0,0,1,0,0,25,6,0,0,0,1,"Male",0,0,0,107,107,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,26,1,2,"2609_2013-02-27"
"1911",2012-11-26,2013-02-01,1,1,0,1,26,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Female",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2611_2013-02-01"
"1912",2014-03-15,2014-03-15,6,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"2613_2014-03-16"
"1913",2007-08-10,2014-01-04,4,0,10,0,26,20,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,"Male",0,0,0,69,69,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,0,0,"2614_2014-01-06"
"1914",2014-02-07,2014-02-07,4,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2615_2014-02-08"
"1915",2011-08-05,2013-01-17,3,1,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,"2616_2013-01-18"
"1916",2002-05-10,2014-01-12,2,9,23,21,32,20,0,5,0,0,3,0,0,0,5,0,0,33,22,1,1,5,3,"Male",0,1,1,120,120,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,42,8,8,"2618_2014-01-13"
"1917",2009-05-30,2014-01-21,1,3,6,0,22,18,0,0,0,0,0,0,0,0,4,0,0,9,8,0,0,0,2,"Male",1,1,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,6,"2620_2014-01-22"
"1918",2014-10-02,2014-11-13,2,0,1,1,29,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Male",0,1,1,34,34,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"2621_2014-11-14"
"1919",2014-01-05,2014-01-05,1,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,197,197,2,2,1356,1,1356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2622_2014-01-06"
"1920",2010-04-13,2014-03-20,2,1,15,0,35,31,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,0,0,"2623_2014-03-21"
"1921",2013-05-08,2013-05-08,2,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,1,5,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2624_2013-05-08"
"1922",2013-04-16,2014-01-13,3,1,3,0,49,48,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,"2625_2014-01-27"
"1923",2014-11-01,2014-11-01,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"2626_2014-11-02"
"1924",2014-07-02,2014-07-02,2,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2628_2014-07-02"
"1925",2003-04-15,2013-01-16,5,4,9,4,25,15,0,1,0,1,2,0,0,0,0,0,0,13,6,0,0,0,0,"Male",0,0,0,121,125,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,4,0,"2630_2013-01-17"
"1926",1984-06-13,2014-01-16,1,4,3,0,54,24,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,"Male",0,0,0,8,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,7,0,0,"2632_2014-01-16"
"1927",1992-01-31,2013-11-18,2,18,9,12,43,21,0,5,0,2,1,0,0,1,2,0,2,27,15,0,0,5,3,"Male",0,1,0,332,476,1,3,0,0,1560,1,1,0,0,0,0,0,0,0,0,0,0,23,35,9,7,"2633_2013-11-19"
"1928",2007-10-15,2013-03-18,8,8,7,8,23,18,0,4,0,2,2,0,0,0,0,0,0,15,9,0,0,1,1,"Male",0,1,1,19,19,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,17,8,1,"2634_2013-03-19"
"1929",2014-11-23,2014-11-23,7,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2636_2014-11-24"
"1930",2002-10-17,2014-07-26,3,6,7,0,31,20,0,0,0,0,0,0,0,3,0,0,0,14,5,0,0,1,0,"Male",0,1,1,4,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,15,3,0,"2637_2014-07-27"
"1931",2013-09-01,2013-09-01,2,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2638_2013-09-03"
"1932",2013-09-30,2013-09-30,2,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2639_2013-09-30"
"1933",2008-06-26,2014-08-02,1,1,2,1,27,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,"Female",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,"2640_2014-08-03"
"1934",2013-02-18,2013-02-18,2,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2641_2013-02-19"
"1935",2013-03-01,2013-03-01,2,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"2643_2013-03-01"
"1936",2013-04-15,2013-12-02,1,0,1,0,27,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Male",1,1,0,2,38,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"2644_2013-12-03"
"1937",2014-05-05,2014-05-05,1,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2647_2014-05-06"
"1938",2014-10-08,2014-10-08,1,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2648_2014-10-09"
"1939",2014-03-24,2014-03-24,2,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2650_2014-03-25"
"1940",1991-08-01,2013-08-01,1,3,1,0,56,34,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,6,0,3,"2651_2013-08-02"
"1941",2014-02-05,2014-02-05,3,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,76,76,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2653_2014-02-27"
"1942",2013-01-09,2013-01-09,2,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2655_2013-01-10"
"1943",2008-07-04,2013-05-16,1,1,2,0,55,50,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,"Male",0,0,0,6,6,2,2,306,1,306,1,0,1,0,0,0,0,0,0,0,0,0,4,5,0,1,"2656_2013-05-17"
"1944",2009-05-12,2013-03-05,1,1,1,1,46,42,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"Male",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,"2657_2013-03-06"
"1945",2005-03-07,2014-01-04,4,1,2,0,27,18,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Male",0,0,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,"2658_2014-01-06"
"1946",2003-05-07,2013-10-25,1,0,1,0,29,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Male",0,0,0,12,12,1,1,352,1,352,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,"2660_2013-10-25"
"1947",1996-12-20,2013-03-21,5,7,18,9,41,25,0,0,0,3,1,0,0,0,0,0,0,25,23,0,0,1,2,"Female",0,1,0,0,100,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,28,4,2,"2661_2013-03-22"
"1948",2013-11-12,2013-11-12,2,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,0,94,99,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2664_2013-11-13"
"1949",1996-12-22,2013-05-01,3,8,20,7,32,16,1,1,0,3,2,0,0,1,5,1,0,28,19,0,0,1,5,"Female",0,0,0,252,252,3,3,1455,1,1455,1,1,0,0,0,0,0,0,0,0,0,0,25,34,8,11,"2665_2013-05-01"
"1950",2013-03-01,2013-03-01,2,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,9,9,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"2667_2013-03-04"
"1951",1995-12-11,2013-09-16,1,0,4,1,33,15,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,"Female",0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,1,0,"2668_2013-09-16"
"1952",2014-12-06,2014-12-06,1,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2670_2014-12-07"
"1953",2003-04-26,2013-03-21,4,5,9,2,26,16,0,1,0,0,1,0,0,0,0,0,0,14,7,0,0,2,2,"Male",0,1,0,3,163,1,3,0,0,513,1,1,0,0,0,0,0,0,0,0,1,0,11,18,2,2,"2671_2013-03-21"
"1954",2002-10-12,2013-05-01,2,8,6,3,27,16,2,3,0,0,0,0,0,0,0,0,0,14,6,0,0,2,0,"Male",0,1,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,16,5,0,"2672_2013-05-02"
"1955",2007-12-25,2013-01-17,2,0,1,0,20,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,0,0,11,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2673_2013-01-18"
"1956",2002-01-30,2014-08-20,2,4,3,1,45,32,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,0,1,"Male",1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,9,1,1,"2674_2014-08-20"
"1957",2013-01-02,2014-06-05,2,0,1,0,31,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"2676_2014-07-02"
"1958",2013-12-27,2013-12-27,1,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2678_2013-12-28"
"1959",2013-05-13,2013-05-13,1,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2679_2013-05-15"
"1960",2013-05-13,2013-05-13,1,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Male",0,0,0,4,4,1,1,106,1,106,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2680_2013-05-14"
"1961",2011-02-14,2014-02-14,4,0,1,0,41,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2681_2014-02-15"
"1962",2009-09-29,2014-03-27,3,0,1,0,23,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2682_2014-03-29"
"1963",2013-10-08,2013-10-08,1,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2683_2013-10-09"
"1964",2014-10-16,2014-10-16,2,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2684_2014-10-17"
"1965",2013-04-23,2013-04-23,1,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2685_2013-04-25"
"1966",2013-10-18,2013-10-18,1,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2687_2013-10-19"
"1967",1998-10-14,2013-02-06,12,2,2,2,31,16,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,"Male",0,1,1,9,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,2,0,"2688_2013-02-07"
"1968",2011-03-04,2013-04-07,1,0,2,0,25,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Female",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"2689_2013-04-08"
"1969",2002-06-25,2013-07-17,2,3,4,0,50,39,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,"Female",0,1,0,1,10,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,8,0,1,"2690_2013-07-18"
"1970",2013-01-30,2013-01-30,1,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2691_2013-01-31"
"1971",2009-06-19,2014-06-07,1,5,2,0,24,19,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,2,"Male",0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,9,0,5,"2693_2014-06-08"
"1972",2008-12-24,2013-10-29,5,0,2,0,32,27,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"Male",0,1,0,2,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"2696_2013-10-30"
"1973",2000-12-21,2014-06-22,8,0,1,0,58,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Female",0,1,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"2698_2014-06-23"
"1974",2010-03-25,2014-04-27,2,1,2,0,24,20,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Female",1,0,0,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,"2699_2014-05-20"
"1975",2014-02-05,2014-02-05,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2700_2014-02-06"
"1976",2012-06-18,2013-01-26,2,0,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Male",0,0,0,118,118,6,6,1735,1,1735,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2702_2013-01-27"
"1977",2003-04-19,2014-01-21,2,1,3,0,49,38,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,"Male",0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,6,0,1,"2703_2014-01-22"
"1978",2013-12-04,2013-12-04,1,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,0,14,14,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2704_2013-12-05"
"1979",2009-03-02,2014-10-18,3,3,2,1,23,18,0,1,0,0,0,0,0,0,0,1,0,5,5,0,0,0,2,"Female",0,0,0,7,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,1,3,"2710_2014-10-19"
"1980",2013-03-10,2013-03-10,1,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2711_2013-03-11"
"1981",1994-04-22,2013-05-05,1,3,6,5,40,21,0,0,0,2,3,0,0,0,1,0,0,9,5,0,0,0,3,"Male",1,0,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,12,5,4,"2713_2013-05-05"
"1982",1998-08-22,2013-12-28,1,0,1,0,43,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,"Male",1,0,0,28,28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,"2714_2013-12-29"
"1983",2006-01-26,2014-05-14,4,6,7,3,30,22,0,3,0,0,0,0,0,0,1,0,0,13,6,0,0,0,1,"Male",0,1,0,65,65,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,14,3,2,"2716_2014-05-15"
"1984",2013-02-13,2013-02-13,2,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,1,0,3,137,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2718_2013-02-14"
"1985",2013-03-17,2014-04-18,2,0,1,0,21,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Male",0,1,0,2,173,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2719_2014-04-19"
"1986",2011-12-27,2013-03-31,1,1,1,2,38,37,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,"Male",1,0,0,115,115,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,"2720_2013-04-01"
"1987",1995-12-08,2014-02-10,4,8,13,8,33,15,0,2,0,2,1,0,0,0,2,0,0,21,16,0,0,3,3,"Male",0,0,0,11,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,27,5,5,"2722_2014-02-11"
"1988",2012-04-07,2013-04-12,211,2,5,2,22,21,0,2,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,"Male",0,1,0,44,612,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,2,0,"2723_2013-04-12"
"1989",2008-06-08,2014-10-21,2,3,7,2,67,61,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,1,"Male",0,1,0,2,12,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,11,0,1,"2724_2014-10-22"
"1990",2008-10-25,2014-05-11,2,6,2,4,23,17,2,4,0,0,0,0,0,0,0,0,0,8,8,0,0,1,0,"Male",0,0,0,246,246,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,6,0,"2726_2014-05-12"
"1991",2012-03-22,2014-10-24,1,2,1,0,28,25,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Male",0,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,"2727_2014-10-25"
"1992",2014-02-26,2014-02-26,1,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2728_2014-02-27"
"1993",2011-08-12,2014-06-16,4,1,1,0,21,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,"Male",0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,"2729_2014-06-17"
"1994",2013-08-25,2013-08-25,1,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2731_2013-08-26"
"1995",1986-12-06,2013-01-22,4,29,22,20,44,18,0,5,0,3,3,0,0,0,1,0,4,51,30,0,0,5,2,"Male",0,1,1,403,403,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,58,11,7,"2732_2013-01-23"
"1996",2013-10-15,2013-10-15,5,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2733_2013-10-24"
"1997",2011-03-13,2014-06-29,1,0,1,1,33,30,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2734_2014-06-30"
"1998",2003-12-15,2014-12-08,1,18,10,6,28,17,0,4,2,0,0,0,0,0,5,0,0,29,17,0,0,0,5,"Male",0,1,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,34,6,10,"2735_2014-12-08"
"1999",2008-09-14,2014-03-05,2,4,7,2,24,19,0,1,0,1,0,0,0,1,0,0,0,11,6,0,0,0,1,"Male",0,1,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,3,1,"2737_2014-03-06"
"2000",2014-02-28,2014-02-28,1,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2738_2014-03-01"
"2001",2008-12-01,2014-11-23,10,16,8,1,30,24,0,1,0,0,0,0,0,2,1,0,0,24,11,0,0,0,1,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,25,3,2,"2739_2014-11-24"
"2002",2007-02-03,2013-04-29,4,0,12,7,29,22,0,0,0,0,2,0,0,0,2,0,0,12,6,0,0,0,2,"Male",0,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,14,2,4,"2740_2013-04-29"
"2003",2014-11-08,2014-11-08,1,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"2743_2014-11-09"
"2004",2014-12-18,2014-12-18,1,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,19,19,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2744_2014-12-20"
"2005",2013-04-06,2013-04-06,2,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,19,19,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2745_2013-04-07"
"2006",2013-11-07,2013-12-23,1,0,3,0,45,45,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Male",1,1,0,1,34,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,"2746_2013-12-24"
"2007",2013-04-18,2013-04-18,1,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2748_2013-04-19"
"2008",2001-08-15,2013-05-10,2,4,7,1,39,28,0,1,0,0,0,0,0,0,2,0,0,11,7,0,0,0,2,"Male",1,0,0,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,1,4,"2749_2013-05-11"
"2009",2011-07-20,2013-05-22,5,1,6,1,37,35,0,1,0,0,0,0,0,0,0,0,0,7,3,0,0,2,0,"Male",0,0,0,33,33,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,9,1,0,"2750_2013-05-23"
"2010",2013-01-17,2013-12-17,9,7,0,5,44,43,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"Female",0,0,0,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,0,"2751_2013-12-18"
